name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seoul,2019-03-25,53.8,36.6,45.1,53.8,36.6,44.9,31.2,59.1,0,0,0,,0,0,32.4,8.7,220.1,1017.3,62.9,6.7,225.1,19.6,8,,2019-03-25T06:29:06,2019-03-25T18:47:48,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-03-26,61.9,44.6,51.7,61.9,42.6,51.5,34.3,55.4,0,0,0,,0,0,20.4,7.1,254,1017.1,43,5.8,239.5,20.8,9,,2019-03-26T06:27:35,2019-03-26T18:48:42,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-03-27,62,41.8,53.2,62,38.2,52.9,41.7,65.8,0,0,0,,0,0,35.8,13.1,215.6,1012.7,61.9,4.6,222.3,19.2,7,,2019-03-27T06:26:05,2019-03-27T18:49:37,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-03-28,57.4,43.5,49.7,57.4,39.3,49.1,32.3,56,0,0,0,,0,0,18.6,7.1,275.9,1013.5,65.4,5.4,237.6,20.6,8,,2019-03-28T06:24:34,2019-03-28T18:50:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-03-29,58.3,42.7,49.2,58.3,40.7,48.7,21.9,34.4,0,0,0,,0,0,18.3,6.3,292.5,1013.8,49.7,7.5,261.4,22.5,9,,2019-03-29T06:23:03,2019-03-29T18:51:26,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-03-30,46.4,39.1,42.5,44.2,33.8,39.6,33.6,71.7,0.153,100,33.33,rain,0,0,39.6,11.1,260.7,1012.6,97.1,6,136.9,11.8,5,,2019-03-30T06:21:33,2019-03-30T18:52:20,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-03-31,45.8,37.7,40.9,43.3,32.6,38,22.6,50.6,0.005,100,4.17,rain,0,0,35.6,8.3,277.3,1018.4,73.2,6.8,219.2,19,7,,2019-03-31T06:20:03,2019-03-31T18:53:14,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-04-01,51.4,32.9,42.4,51.4,32.9,41.1,18.6,41.1,0,0,0,,0,0,30.6,7.5,288.6,1022.2,14.4,7.6,243.9,21.1,8,,2019-04-01T06:18:33,2019-04-01T18:54:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-02,53.5,31.9,43.6,53.5,31.9,43,19.7,41.6,0,0,0,,0,0,25.9,9.7,276.8,1022.5,3.8,7.6,262.4,22.6,9,,2019-04-02T06:17:03,2019-04-02T18:55:03,0.89,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-03,55.5,35.1,45.8,55.5,35.1,45.5,22.4,43,0,0,0,,0,0,26.4,7.3,253.7,1023.2,2,7.4,277.1,24,9,,2019-04-03T06:15:34,2019-04-03T18:55:57,0.93,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-04,59.9,33.6,48,59.9,28.1,47.6,26.9,47.3,0,0,0,,0,0,32.2,8.8,225.6,1018.3,0.5,7.2,272.8,23.6,9,,2019-04-04T06:14:04,2019-04-04T18:56:51,0.96,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-05,62.3,45.3,52.8,62.3,43.8,52.5,30.3,47.7,0,0,0,,0,0,30.4,7.5,243.3,1009.6,31.2,6.3,256.6,22.1,9,,2019-04-05T06:12:36,2019-04-05T18:57:46,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-06,54.6,39.3,48.9,54.6,39.3,48.8,26.9,43.7,0.027,100,12.5,rain,0,0,28.4,6.2,28.4,1012,72.3,7.3,164,14.2,6,,2019-04-06T06:11:07,2019-04-06T18:58:40,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-07,67.2,39.6,53.8,67.2,39.6,53.8,32.1,51.8,0.003,100,4.17,rain,0,0,15.9,6,289.8,1010.3,30.1,6.7,263,22.6,9,,2019-04-07T06:09:39,2019-04-07T18:59:34,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-08,62.2,45.1,53.3,62.2,44.5,53.1,21.1,29.5,0,0,0,,0,0,26.4,8.6,267.2,1014.3,20.8,7.6,279.6,24.2,9,,2019-04-08T06:08:11,2019-04-08T19:00:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-09,57.5,41.4,49.9,57.5,37.8,49,27.2,46.5,0.707,100,25,rain,0,0,29.8,10.9,66.8,1016.5,91.6,6.4,85.2,7.4,3,,2019-04-09T06:06:44,2019-04-09T19:01:23,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-10,50.2,40.7,45.4,50.2,36.5,44.4,38.7,77.8,0.707,100,54.17,rain,0,0,29.8,6,23.5,1012.3,90.9,5.3,66.8,5.8,3,,2019-04-10T06:05:17,2019-04-10T19:02:17,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-11,59.2,37.4,48.7,59.2,37.4,48.7,35.4,64.7,0.037,100,4.17,rain,0,0,19.5,9.3,269.4,1015,40.4,6.4,225.3,19.6,8,,2019-04-11T06:03:51,2019-04-11T19:03:11,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-12,64.3,40.7,52.2,64.3,40.7,52.1,32.7,51.7,0,0,0,,0,0,22.1,6.6,264,1017.6,21.6,6.4,276.6,24,9,,2019-04-12T06:02:25,2019-04-12T19:04:05,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-13,63.5,40.2,52.7,63.5,40.2,52.7,25.9,40.6,0,0,0,,0,0,25.3,8.4,270.4,1019.7,37,6.5,278.8,24.2,9,,2019-04-13T06:01:00,2019-04-13T19:05:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-14,55.7,45.2,49.7,55.7,45.2,49.5,29.7,49.3,0.124,100,16.67,rain,0,0,31.8,13.1,278.7,1015.1,63.7,6.9,165.4,14.2,7,,2019-04-14T05:59:35,2019-04-14T19:05:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-15,63.7,37.7,52,63.7,37.7,52,23.4,35.7,0.042,100,4.17,rain,0,0,25.7,7.3,244.1,1018.4,0,7.4,292.2,25.3,9,,2019-04-15T05:58:11,2019-04-15T19:06:49,0.35,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-16,71.7,41.2,57.3,71.7,41.2,57.3,25.3,35.3,0.209,100,4.17,rain,0,0,13.4,6.2,276.3,1017.3,30.1,6.9,263.2,22.7,9,,2019-04-16T05:56:48,2019-04-16T19:07:43,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-17,69.7,43.7,58.2,69.7,43.7,58.2,34.3,43,0,0,0,,0,0,20.6,6.8,250.6,1012.8,17.1,7.5,292.6,25.3,9,,2019-04-17T05:55:25,2019-04-17T19:08:38,0.42,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-18,61.8,49,55,61.8,49,55,46.7,74.2,0,0,0,,0,0,30,9.5,254.3,1011.5,58.3,6.1,173,15,6,,2019-04-18T05:54:03,2019-04-18T19:09:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-19,65.7,49.3,56.7,65.7,49.3,56.7,43.3,63.7,0,0,0,,0,0,21.3,7,67.2,1015.9,53.5,5.9,167.2,14.4,6,,2019-04-19T05:52:42,2019-04-19T19:10:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-20,66.4,48,57.8,66.4,46.6,57.7,46.3,66.3,0,0,0,,0,0,22.1,8.5,258.4,1015.2,68.9,6.2,173.7,15.1,6,,2019-04-20T05:51:21,2019-04-20T19:11:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-21,67.7,54.2,58.9,67.7,54.2,58.9,52.4,80.1,0.068,100,8.33,rain,0,0,19.7,7.3,267.4,1013.3,73,5.1,152.8,13.4,6,,2019-04-21T05:50:01,2019-04-21T19:12:16,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-22,81.1,48.7,65,79.6,48.7,64.8,47,58.3,0,0,0,,0,0,11,4.3,11.7,1014.6,8.5,5.6,274.6,23.8,9,,2019-04-22T05:48:42,2019-04-22T19:13:11,0.59,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-23,77.7,57.7,67.7,77.7,57.7,67.7,51.2,56.6,0,0,0,,0,0,12.8,6,270.7,1012.4,57.3,6,179.6,15.6,6,,2019-04-23T05:47:24,2019-04-23T19:14:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-24,77.5,59.8,66.7,77.5,59.8,66.7,56.9,72.6,0.208,100,29.17,rain,0,0,17.9,7.9,280.6,1006.6,59.5,4.1,128.4,11,7,,2019-04-24T05:46:07,2019-04-24T19:15:00,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-25,63.1,50.6,57.2,63.1,50.6,57.2,49.5,76.8,0.399,100,41.67,rain,0,0,20.8,8.4,72.5,1006.8,85.5,5.6,70.8,6.1,3,,2019-04-25T05:44:51,2019-04-25T19:15:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-26,51.5,46.6,48.7,51.5,44.7,48.1,42.7,80.3,0.489,100,37.5,rain,0,0,19.9,6.1,52.7,1012.4,92.6,6.6,42.6,3.5,2,,2019-04-26T05:43:36,2019-04-26T19:16:49,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-27,64.2,38.4,52.2,64.2,38.4,52.2,36.4,58.8,0.024,100,4.17,rain,0,0,16.1,6.7,270.9,1021,24.4,7.6,273.3,23.6,9,,2019-04-27T05:42:21,2019-04-27T19:17:44,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-28,61.1,49.6,55.7,61.1,49.6,55.7,38.7,53.8,0,0,0,,0,0,19.5,5.4,245.6,1020.6,77,7.5,250.3,21.5,8,,2019-04-28T05:41:08,2019-04-28T19:18:39,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-29,62.6,46.8,54.7,62.6,46.8,54.7,40.1,58.9,0,0,0,,0,0,12.5,4.1,29.1,1014.8,31.8,7.5,138.5,11.9,5,,2019-04-29T05:39:56,2019-04-29T19:19:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-04-30,71.6,44.8,58.8,71.6,44.8,58.8,43.8,60.5,0,0,0,,0,0,16.8,8.3,257.5,1008.8,27.5,7.1,265.8,23,9,,2019-04-30T05:38:44,2019-04-30T19:20:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-01,71.3,51.7,60.9,71.3,51.7,60.9,44.4,55.8,0,0,0,,0,0,26.4,8.9,251.8,1006.4,18.2,6.7,292,25.4,9,,2019-05-01T05:37:34,2019-05-01T19:21:23,0.88,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-02,77,48.1,62.6,77,48.1,62.6,32.4,34.7,0,0,0,,0,0,28,9.2,280.1,1011,0,7.4,313,27,9,,2019-05-02T05:36:25,2019-05-02T19:22:17,0.91,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-03,77.9,47.5,63.1,77.9,47.5,63.1,37.6,41.8,0,0,0,,0,0,19.9,8.2,247.8,1016.1,1.6,6.9,311.9,27,9,,2019-05-03T05:35:17,2019-05-03T19:23:12,0.94,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-04,80.5,51.2,65.8,79.9,51.2,65.8,42.3,46.8,0,0,0,,0,0,15.4,7.1,254.2,1017.8,33.9,5.5,253.4,21.8,7,,2019-05-04T05:34:11,2019-05-04T19:24:06,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-05,79.9,52.2,66.4,79.9,52.2,66.4,38.5,40.9,0,0,0,,0,0,24.4,8.1,269,1015.9,39.5,6.3,301.2,26.2,9,,2019-05-05T05:33:05,2019-05-05T19:25:00,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-06,66.9,50.4,58.8,66.9,50.4,58.8,26.3,31.3,0,0,0,,0,0,25.9,8.6,317.3,1016.4,12.8,7.6,326.7,28.1,10,,2019-05-06T05:32:01,2019-05-06T19:25:54,0.04,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-07,71.4,44.2,58.9,71.4,44.2,58.9,31.6,37.6,0,0,0,,0,0,28.9,8.9,243.7,1016,0.2,7.1,318.4,27.4,10,,2019-05-07T05:30:58,2019-05-07T19:26:48,0.08,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-08,69.4,46.7,59.8,69.4,46.7,59.8,40.9,50.7,0,0,0,,0,0,26.6,7.9,235.9,1012.6,30.9,7.1,279.3,24.3,9,,2019-05-08T05:29:56,2019-05-08T19:27:42,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-09,72.4,52.8,62.1,72.4,52.8,62.1,38.3,46,0,0,0,,0,0,25.3,6.9,243.6,1010.6,32.9,6.8,303.8,26.3,9,,2019-05-09T05:28:56,2019-05-09T19:28:35,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-10,78.8,48.2,63.1,78.8,48.2,63.1,43.5,51.8,0,0,0,,0,0,19.9,6.3,274.9,1012.9,13.3,6.3,312.9,26.9,9,,2019-05-10T05:27:57,2019-05-10T19:29:29,0.19,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-11,81.3,54.3,67.6,80.2,54.3,67.5,43.6,43.6,0,0,0,,0,0,20.1,7.1,253.6,1013.5,18,6.6,307.5,26.5,9,,2019-05-11T05:26:59,2019-05-11T19:30:22,0.22,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-12,82.6,54.9,69.3,80.7,54.9,69.1,44.6,42.5,0,0,0,,0,0,15.2,5.1,181.2,1014.6,17.4,6.6,281.4,24.3,9,,2019-05-12T05:26:02,2019-05-12T19:31:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-13,73,57.9,65.5,73,57.9,65.5,45.2,49,0,0,0,,0,0,22.6,4.9,251.5,1014.4,57.4,6.5,187.5,16.2,7,,2019-05-13T05:25:08,2019-05-13T19:32:07,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-14,79.5,53.4,66.9,79.5,53.4,66.9,46.5,51,0,0,0,,0,0,18.6,7.6,285.6,1012.8,20,7,308.9,26.6,9,,2019-05-14T05:24:14,2019-05-14T19:32:59,0.33,Clear,Partly cloudy throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-15,81.1,58.5,68.9,79.8,58.5,68.8,50.7,54.7,0,0,0,,0,0,16.6,5.8,292.5,1012.8,31.8,6.2,250.3,21.6,7,,2019-05-15T05:23:22,2019-05-15T19:33:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-16,85.6,61.2,73.2,83.1,61.2,72.7,52.1,50.8,0,0,0,,0,0,18.1,6.7,297.8,1011.5,12.5,6.2,308.7,26.6,9,,2019-05-16T05:22:32,2019-05-16T19:34:42,0.4,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-17,82.4,62.2,73.4,81.4,62.2,73.2,53.9,52.3,0,0,0,,0,0,12.1,6,4.8,1012.2,71,6.9,219.4,18.8,8,,2019-05-17T05:21:43,2019-05-17T19:35:33,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-05-18,77.7,65.5,72.4,77.7,65.5,72.4,53.7,52.7,0,0,0,,0,0,35.3,23.1,129.3,1012,83.6,7.7,249.9,21.4,8,,2019-05-18T05:20:55,2019-05-18T19:36:24,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-05-19,71,64.3,67.6,71,64.3,67.6,63.5,87.5,0.58,100,29.17,rain,0,0,22.1,11.2,141.9,1009.7,81.5,5.1,53.5,4.7,2,,2019-05-19T05:20:09,2019-05-19T19:37:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-05-20,68.2,55.4,62.7,68.2,55.4,62.7,50.5,66.3,0.963,100,12.5,rain,0,0,35.1,20.7,251.3,1005.1,48.4,7,296.5,25.3,10,,2019-05-20T05:19:25,2019-05-20T19:38:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2019-05-21,75,52.3,63.1,75,52.3,63.1,45.3,55.6,0,0,0,,0,0,31.5,11.6,214.1,1005.5,0.5,7.2,319.6,27.7,9,,2019-05-21T05:18:42,2019-05-21T19:38:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-22,79.6,52.1,67.1,79.6,52.1,67.1,45.5,50.7,0,0,0,,0,0,36.9,8.6,228.7,1005.1,5.5,6.9,324,28.1,9,,2019-05-22T05:18:01,2019-05-22T19:39:41,0.6,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47110599999,47122099999,47099099999,47108099999,RKSS"
seoul,2019-05-23,83.5,56.4,70.7,81.3,56.4,70.3,48.8,49.6,0,0,0,,0,0,19,5.8,246.7,1007.9,1.6,6.4,323.5,28,9,,2019-05-23T05:17:22,2019-05-23T19:40:29,0.64,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-24,90.8,60.2,74.9,89.9,60.2,74.6,55.3,52.7,0,0,0,,0,0,17.4,6.6,286.7,1010.3,5.8,6.2,317.4,27.3,9,,2019-05-24T05:16:44,2019-05-24T19:41:16,0.67,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-25,83.6,63.6,74,81.3,63.6,73.6,52.4,50.9,0,0,0,,0,0,23,5.1,218.9,1014.5,55.2,6.1,248.7,21.4,7,,2019-05-25T05:16:08,2019-05-25T19:42:03,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-26,86.1,63.4,75.3,83.7,63.4,74.5,50.6,45.3,0,0,0,,0,0,31.1,6.9,239.6,1013.8,53.5,7.5,311.3,27.1,9,,2019-05-26T05:15:33,2019-05-26T19:42:49,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47112099999,47119099999,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-27,73.1,60.9,65.9,73.1,60.9,65.9,58.5,78.9,0.355,100,41.67,rain,0,0,30.4,6.9,191.2,1004.5,97.3,5.9,51.2,4.4,2,,2019-05-27T05:15:01,2019-05-27T19:43:34,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-28,75.9,52.1,65.1,75.9,52.1,65.1,42.7,46.8,0.093,100,4.17,rain,0,0,27.5,8.7,273.4,1010.5,7.3,7.6,319,27.4,10,,2019-05-28T05:14:30,2019-05-28T19:44:18,0.8,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-29,79.6,54.7,68.1,79.6,54.7,68.1,48.2,52.9,0,0,0,,0,0,26.2,6.7,249.1,1009.6,2,7.1,328.9,28.4,10,,2019-05-29T05:14:01,2019-05-29T19:45:02,0.83,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-30,76.3,55.6,67.6,76.3,55.6,67.6,48.4,51.8,0,0,0,,0,0,25.7,6.4,242.5,1010.5,59.2,7.3,221.7,19.1,8,,2019-05-30T05:13:33,2019-05-30T19:45:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
seoul,2019-05-31,73.5,61.7,67.2,73.5,61.7,67.2,48,50.8,0,0,0,,0,0,26.6,9.5,249.9,1010.1,47.7,7.6,309.2,26.6,9,,2019-05-31T05:13:07,2019-05-31T19:46:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47110599999,47122099999,47108099999,RKSS"
